ano,id_municipio,id_municipio_nome,id_escola,id_aluno,caderno,serie,rede,presenca,preenchimento_caderno,alfabetizado,proficiencia,peso_aluno
2024,2506301,Guarabira,60010727,25019298,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,705.57,1.04
2023,3170503,Urucânia,60020067,31182270,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,749.2577,1.000946
2023,3134202,Ituiutaba,60020810,31142229,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,854.1303,0.8726195
2024,5100607,Alto Taquari,60040531,51019858,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.4,1.08
2024,2504009,Campina Grande,60010808,25023500,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,696.07,1.2
2023,2605301,Exu,60011698,26066847,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.0584248,1.0454545
2024,2704302,Maceió,60013637,27032867,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2611101,Petrolina,60011927,26077345,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,778.4525363,0.8914715
2023,2309003,Mucambo,60009474,23084036,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,830.1539619,1.0415838
2023,2108702,Pio XII,60006162,21020943,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,673.9222978,1.3214286
2023,4208203,Itajaí,60035685,42045297,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,677.4322398,1.416038
2023,3304557,Rio de Janeiro,60025097,33102825,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,726.1923,1.053472
2024,3304144,Queimados,60024373,33070060,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,1302603,Manaus,60001183,13021753,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,771.2171887,1.4578624
2023,4321907,Três Passos,60039508,43056740,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,741.6439659,1.0762683
2024,2111201,São José de Ribamar,60004364,21003188,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,776.53,1.0
2023,3154606,Ribeirão das Neves,60022165,31205962,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,811.825,1.170048
2023,2706703,Penedo,60014350,27034855,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,661.4595608,1.047619
2024,2503506,Cacimba de Dentro,60011244,25018691,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,802.31,1.13
2023,4208203,Itajaí,60035681,42045943,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,1500800,Ananindeua,60003091,15011409,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2616407,Vitória de Santo Antão,60013381,26019592,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,653.3593823,1.0344828
2024,4314902,Porto Alegre,60038030,43063235,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,673.3633918,1.3333333
2023,1302603,Manaus,60001236,13025626,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,681.17271,0.9738857
2023,3304557,Rio de Janeiro,60025288,33095420,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,731.2026,2.814
2024,3156700,Sabará,60021436,31124121,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2600302,Agrestina,60011983,26000191,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,720.66,1.0
2023,1100064,Colorado do Oeste,60000210,11017560,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,716.2989688,1.05
2024,3304904,São Gonçalo,60025035,33078873,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3305000,São João da Barra,60025656,33083078,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3300704,Cabo Frio,60026175,33011602,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,686.7326,0.9668117
2024,2109908,Santa Inês,60006020,21020009,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,759.04,1.09
2023,2918407,Juazeiro,60018119,29041534,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,692.5882293,0.9771697
2024,3533502,Novo Horizonte,60030408,35060575,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3205200,Vila Velha,60023052,32013899,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.9237297,0.9217794
2023,2927200,Ruy Barbosa,60015506,29057424,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,690.3493599,1.246603
2024,3303302,Niterói,60024253,33052244,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,740.75,1.28
2024,1500107,Abaetetuba,60002282,15000583,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,680.27,1.15
2024,3551702,Sertãozinho,60030731,35206447,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3552205,Sorocaba,60031411,35207570,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,796.9254914,1.55
2023,2201200,Barras,60006200,22003789,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,749.2744972,1.0016317
2023,2211001,Teresina,60007119,22013999,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,740.7850925,1.0731707
2024,2111508,São Mateus do Maranhão,60005736,21042675,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,751.84,1.0
2024,2304400,Fortaleza,60008054,23008762,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.63,1.0
2023,4203501,Campo Erê,60036509,42087043,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,692.2287,0.9024683
2024,5208707,Goiânia,60041630,52006588,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,675.85,1.25
2024,3134400,Iturama,60021960,31067965,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,751.32,1.0
2023,2927408,Salvador,60017859,29108875,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,1600303,Macapá,60003695,16001573,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,728.4,1.0
2024,3201308,Cariacica,60022579,32018620,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,754.31,1.2
2024,3101706,Almenara,60020522,31103649,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,709.42,1.12
2023,2612208,Salgueiro,60011752,26060163,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,784.0430812,0.7673159
2023,3302270,Japeri,60025679,33039599,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.5734,0.9526873
2023,2928802,Santo Estêvão,60015672,29078736,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,5212808,Mara Rosa,60040906,52054025,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,768.16,1.14
2024,2704302,Maceió,60013996,27016083,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,618.05,1.0
2023,3302403,Macaé,60023762,33043785,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,756.9102,1.022005
2024,3505203,Bariri,60030584,35094021,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,702.9581485,1.1111111
2024,3143302,Montes Claros,60019178,31190327,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,714.58,1.18
2023,3144805,Nova Lima,60018648,31124828,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,677.6286,1.609515
2023,2609600,Olinda,60013036,26033711,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,852.565057,0.9911749
2023,5005707,Naviraí,60040609,50641580,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,749.84,1.0
2024,5204656,Campinaçu,60040896,52060100,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,769.33,1.05
2024,2616100,Verdejante,60011461,26056396,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,739.74,1.11
2024,1100205,Porto Velho,60000227,11011035,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,699.66,1.09
2023,5003702,Dourados,60040412,50562570,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,731.22,1.0
2024,4106902,Curitiba,60033503,41053227,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,761.59,1.03
2023,2303709,Caucaia,60009385,23024053,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2914000,Ipirá,60015619,29060072,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,652.2355605,1.1377778
2024,3519071,Hortolândia,60029551,35219719,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,738.592637,1.1153846
2023,4110953,Itaipulândia,60033247,41061507,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,783.3451873,0.9041493
2024,4314902,Porto Alegre,60038070,43064783,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,749.2626541,1.3684211
2023,5217104,Piracanjuba,60042429,52063604,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,716.0407452,1.508895
2024,2105401,Itapecuru Mirim,60004691,21011872,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,712.82,1.0
2023,2603926,Carnaubeira da Penha,60011953,26073948,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.5949452,1.0
2023,4303103,Cachoeirinha,60037086,43070405,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,5007109,Ribas do Rio Pardo,60040349,50693220,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.46,1.0
2024,2111300,São Luís,60005590,21008906,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,701.53,1.17
2024,3525300,Jaú,60027475,35095427,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,703.2797334,1.0434783
2023,3305307,São Sebastião do Alto,60026159,33022754,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,823.7907905,1.4994593
2024,5208707,Goiânia,60041220,52005588,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,717.98,1.29
2023,2704302,Maceió,60014316,27023320,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,716.4033742,0.7589466
2024,3516309,Francisco Morato,60030050,35241718,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,715.3246173,1.0
2023,3120904,Curvelo,60021408,31024869,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,804.2938,0.9956876
2024,2301000,Aquiraz,60007977,23054215,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,795.29,1.0
2024,2608909,Limoeiro,60011866,26075775,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,683.25,1.06
2024,3552205,Sorocaba,60027260,35209770,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2413557,Serrinha dos Pintos,60009842,24014124,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,677.9625,1.009602
2024,3107406,Bom Despacho,60018489,31070838,1,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2024,2611101,Petrolina,60013027,26072249,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,813.14,1.08
2023,2500502,Alagoinha,60010924,25017071,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3525904,Jundiaí,60031218,35108795,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3534401,Osasco,60029185,35305136,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,713.388539,1.2083333
2024,3549904,São José dos Campos,60027098,35189625,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,779.5963167,1.1538462
2024,2205409,Joaquim Pires,60006300,22004579,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,720.68,1.0
2023,5208806,Goianira,60042793,52039915,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,696.7627671,0.9587722
2024,3509502,Campinas,60026693,35042454,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,735.6835921,1.16
2024,3305109,São João de Meriti,60025057,33086629,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.51,1.43
2023,4128203,União da Vitória,60033683,41128271,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.0319,1.286119
2024,3531100,Mongaguá,60027553,35198499,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,691.018383,1.0555556
2023,2914604,Irecê,60018234,29131016,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,764.6013699,1.1330847
2023,2705705,Olho d'Água das Flores,60013683,27029983,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,728.7271402,0.9082218
2024,3550308,São Paulo,60030771,35424560,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,806.3990448,1.0740741
2023,2304707,Granja,60007312,23075375,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,798.8453867,1.0238095
2023,3302502,Magé,60025780,33045778,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,676.4031,1.020009
2024,4311403,Lajeado,60039239,43045634,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,725.292721,1.0909091
2024,3552205,Sorocaba,60027562,35210067,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2602902,Cabo de Santo Agostinho,60012617,26034638,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,796.45,1.05
2024,1721000,Palmas,60004134,17002090,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3529401,Mauá,60026096,35289678,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,698.0220044,1.0
2024,1500800,Ananindeua,60002953,15006889,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,792.04,1.1
2023,3133808,Itaúna,60022481,31030657,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,753.8716,1.625516
2024,3506102,Bebedouro,60030580,35085539,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,675.5492704,1.0
2024,4108809,Guaíra,60032598,41063150,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,797.85,1.06
2024,2912103,Ibicaraí,60016773,29087965,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,736.19,1.0
2024,2919553,Luís Eduardo Magalhães,60017390,29142142,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.18,1.0
2024,3552502,Suzano,60027834,35327203,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,1302603,Manaus,60000710,13035779,1,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2024,3305505,Saquarema,60023546,33087974,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,744.79,1.24
2023,2211001,Teresina,60007015,22012878,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,741.4944456,1.2108689
2023,3302403,Macaé,60025818,33042069,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2927507,Santa Bárbara,60017341,29221848,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,740.19,1.0
2023,2708956,Senador Rui Palmeira,60013645,27004355,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,732.1237853,1.0714286
2023,3205200,Vila Velha,60023056,32014213,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,689.947216,1.4168755
2024,3549904,São José dos Campos,60026173,35187643,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,821.514298,1.0322581
2024,3303500,Nova Iguaçu,60024281,33063354,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3300456,Belford Roxo,60025773,33006194,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3301702,Duque de Caxias,60024513,33030415,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,721.8177967,1.3304989
2024,3106200,Belo Horizonte,60018097,31076960,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,781.4,1.0
2023,2910727,Eunápolis,60017271,29126078,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,719.9326893,0.8974748
2023,5105150,Juína,60040715,51021850,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,742.1,1.39
2023,1302603,Manaus,60000712,13047241,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,751.5627586,1.4713712
2023,4204608,Criciúma,60035037,42027618,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,653.2552253,1.2040195
2024,3533007,Nova Granada,60029001,35181251,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,747.1427955,1.0555556
2024,3519055,Holambra,60028333,35127836,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,732.4403942,1.0
2024,3522109,Itanhaém,60031264,35198164,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,644.3756552,1.0769231
2024,5201108,Anápolis,60041924,52012912,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.11,1.13
2023,2300200,Acaraú,60007227,23070546,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,736.0954407,1.0
2024,3302700,Maricá,60025629,33048461,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2303709,Caucaia,60008092,23022713,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,832.7580898,1.0837851
2024,2310308,Parambu,60008359,23021309,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,756.42,1.0
2023,3144805,Nova Lima,60022514,31001516,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,704.6388,1.170934
